ID;Nom;Query;place;salaire;Description;competence;url
1026;Robert Half Raleigh, NC Contractor;Software Developer;Caroline du Nord;$115,000 - $140,000/Year;"Ref ID: 03220-0012085481

Classification: Software Developer

Compensation: $115000.00 to $140000.00 yearly

Robert Half's client has an immediate need for a talented Full Stack Software Developer who has experience with developing source code in C# and object-oriented C++. In this role you will be responsible for embedded development for IOT electrical hardware devices. 

Typical Day:
The Software Developer will be part of a team of developers working on software embedded into accessories (devices) within electric transformers. These accessories monitor, accept information and send information to provide warnings or to optimize performance and maintenance. Build software connected to multiple devices and report on it.
Must:
• C++ (3+ years)
• Linux (on embedded systems)
• SQLite or SQL Server DB 

Nice to have:
• C, C#
• React or some front-end development experience (or at least a willingness to learn)
• Full lifecycle (technical requirements, development, unit test)
• Jenkins



Technology Doesn't Change the World, People Do.®
Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.
Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.
Questions? Call your local office at
1.888.490.4429. All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals. Visit [ Link removed ] - Click here to apply to Software Developer for more information.
© 2021 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use.
Recommended Skills
C Sharp (Programming Language) C++ (Programming Language) Curiosity Embedded Computer Front End (Software Engineering) Linux
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 03220-0012085481
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['C', 'Sharp', '(Programming', 'Language)', 'C++', '(Programming', 'Language)', 'Curiosity', 'Embedded', 'Computer', 'Front', 'End', '(Software', 'Engineering)', 'Linux']];https://www.careerbuilder.com/job/J3M3M472B725LFFNWVV
1027;Robert Half Raleigh, NC Contractor;Front End Developer;Caroline du Nord;$59.38 - $68.75/Hour;"Ref ID: 03220-0012141204

Classification: Front End Developer

Compensation: $59.38 to $68.75 hourly

As a Front-End Developer you will be working on a wide variety of projects including landing pages, HTML email templates, custom themes, plugins and more. You will be working closely with cross-functional departments across the organization, including business stakeholders, product managers, software engineers, marketers, etc. You will be able to contribute to presentations and collaborate with cross-functional stakeholders to deliver work that is mobile-first, responsive and aligns with technical and accessibility standards. The front-end development teams have access to the software engineering and tech teams across the organization to stay on top of the latest technologies and trends.

Responsibilities

- Create dynamic data-driven web experiences using various web-based APIs

- Use proper design principles for projects and frameworks

- Examine and keep track of the latest developments and direction of web-based platforms

- Provide accurate estimates of features

- Maintain confidentiality of client interfacing systems, documents, credentials, and components of statistical work

- Collaborate effectively with internal and external clients

- Support and modify existing applications

- Assist with internal documentation, training, and other special projects, as needed

- Complete other duties as assigned

- Design, develop, test, implement and support new front-end applications, systems, and tools, by working closely with other developers

- Technical guidance on client projects

- Create development standards and process improvements

- Perform training and research

- Help web engineers develop their technical proficiencies by providing mentorship

- Help recruit and hire new Engineers- Work with cross-functional team members and teams
- Bachelors degree in Computer Science or relevant work experience

- Ability to communicate complex solutions to external clients, in a way that non-technical stakeholders would understand

- Minimum 2 years' experience in architecting and delivering complex web-based applications

- Knowledgeable in multiple development methodologies

- Minimum 5 years' experience working as a developer writing code

- Minimum 3 years' experience working with common web frameworks

Technology Doesn't Change the World, People Do.®
Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.
Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.
Questions? Call your local office at
1.888.490.4429. All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals. Visit [ Link removed ] - Click here to apply to Front End Developer for more information.
© 2021 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use.
Recommended Skills
Api Business Process Improvement Coaching And Mentoring Communication Confidentiality Front End (Software Engineering)
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 03220-0012141204
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Api', 'Business', 'Process', 'Improvement', 'Coaching', 'And', 'Mentoring', 'Communication', 'Confidentiality', 'Front', 'End', '(Software', 'Engineering)']];https://www.careerbuilder.com/job/J3S6GY5XTB21S4M7XGT
1028;Kforce Technology Cary, NC Full Time;Remote Sr. ETL/DWH Database Developer;Caroline du Nord;$100,000 - $135,000/Year;"RESPONSIBILITIES:
Kforce is seeking a Remote Sr. ETL/DWH Database Developer. We are working directly with the Hiring Manager on this exclusive search assignment. This position is 100% Remote. Summary: The Remote Sr. ETL/DWH Database Developer will be part of our Advanced Analytics team and will work closely with team members while performing various duties - development and analytical - on large, complex data sets for the pharmaceutical industry. These databases/warehouses aggregate large patient-level data sets which are used across the organization for analytical purposes. The individual will develop, implement, and maintain the databases/warehouses infrastructure as well as their corresponding processes. Responsibilities of the Database Engineer:
Analysis and QA of incoming data, ETL processing and ad hoc data requests
Will work with developers and analysts to provide data access, manipulation, and analytics via database programming, extracts, and tools
Will design, develop, and implement ETL processes
Developing stored procedures, functions, and views
Analyzing stored procedures
Will document design and development
Apply thorough QA approach to all development and analytical tasks
Will develop complex analytical queries
REQUIREMENTS:
BS/BA degree in Computer Science or related Engineering field and 4-8+ years of experience preferred
At least 3 years of SQL with complex SQL
Demonstrated proficiency in T-SQL including complex stored procedures, writing dynamic SQL, troubleshooting/debugging
Demonstrated experience with ETL development, preferably using SSIS or proprietary systems
Demonstrated experience with Cloud technologies including Datawarehouse and Database As A Service
Scripting/coding experience (VBScript/PowerShell/JavaScript)
Experience with MS Azure VMs
Experience with other business intelligence tools
Commercial Sales Operations experience
Prior experience working remotely
Ability to build and maintain strong relationships with internal team and external customers
Experience with QlikView/Qlik Sense is preferred
Knowledge of pharmaceutical customer master data management is a plus
Experience with Azure is nice to have but not required
Experience in the Life sciences/Pharmaceutical industry including working with pharmaceutical company data sources is a plus but not required
Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.

Recommended Skills
Analytical Business Intelligence Business To Business Cloud Technologies Data Analysis Data Management
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: ITWQG1990709
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Analytical', 'Business', 'Intelligence', 'Business', 'To', 'Business', 'Cloud', 'Technologies', 'Data', 'Analysis', 'Data', 'Management']];https://www.careerbuilder.com/job/J3V11C71WC9M6NMQJZD
1029;Robert Half Raleigh, NC Full Time;Backend Developer;Caroline du Nord;$120,000 - $150,000/Year;"Ref ID: 03220-9503243685

Classification: Software Engineer

Compensation: $120000.00 to $150000.00 yearly

Robert Half is looking for a Backend Developer to add to a growing team focusing on the success of entrepreneurs!

In this role, the Backend Developer will leverage GraphQL to connect frontend applications with the data needed to power immersive customer experiences. The backend team is responsible for designing and maintaining the data models, schema, microservices, and API layer behind those experiences.

Responsibilities:
● Empathize with application developers and end-users to understand and resolve their pain points
● Design data models and schemas based on actual use cases and stakeholder inputs
● Implement GraphQL APIs using schema driven development
● Write clean, maintainable code following best practices
● Push the team towards continued improvement
● Continue to learn and improve technical and non-technical skills alongside your teammates
Top Requirements:
● 4+ years of professional experience in a consumer facing product industry
● Python, Ruby on Rails, or something equivalent
● GraphQL
● JavaScript, REST API, Microservices
● Bachelor's Degree in STEM
● Django is nice to have


Technology Doesn't Change the World, People Do.®
Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.
Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.
Questions? Call your local office at
1.888.490.4429. All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals. Visit [ Link removed ] - Click here to apply to Backend Developer for more information.
© 2021 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use.
Recommended Skills
Api Backend Front End (Software Engineering) Java Script (Programming Language) Microservices Python (Programming Language)
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 03220-9503243685
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Api', 'Backend', 'Front', 'End', '(Software', 'Engineering)', 'Java', 'Script', '(Programming', 'Language)', 'Microservices', 'Python', '(Programming', 'Language)']];https://www.careerbuilder.com/job/J3P1WW66V1JJR93P898
1030;Robert Half Raleigh, NC Contractor;Software Developer;Caroline du Nord;$93,000 - $98,000/Year;"Ref ID: 03220-0012135821

Classification: Software Developer

Compensation: $93000.00 to $98000.00 yearly

There is a job opportunity in the Raleigh, North Carolina area seeking talented and professional long-term contract / temporary to hire candidates for their Software Developer position. You should apply today if you would feel comfortable with a role where you are responsible for implementing new features, maintaining existing code, and refactoring existing code across a breadth of products used both internally and externally at the company. It is preferred for applicants to have a growth mindset and the ability to work both independently and with a team.

What you get to do every day

- Constantly carry out code-review and cooperate with other developers

- Provide clear and consistent communication around solutions and time estimate to client-facing program management teams

- Sort out and grant production support

- Cooperate with Scrum team to supply precise work estimates

- The primary function of this job is to maintain and develop new features to internal and external facing software to enhance the customer experience and resolve issues on various operating systems
- JavaScript experience

- AngularJS experience

- Node experience




Technology Doesn't Change the World, People Do.®
Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.
Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.
Questions? Call your local office at
1.888.490.4429. All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals. Visit [ Link removed ] - Click here to apply to Software Developer for more information.
© 2021 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use.
Recommended Skills
Angular4 Code Refactoring Customer Experience Java Script (Programming Language) Node.Js Operational Systems
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 03220-0012135821
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Angular4', 'Code', 'Refactoring', 'Customer', 'Experience', 'Java', 'Script', '(Programming', 'Language)', 'Node.Js', 'Operational', 'Systems']];https://www.careerbuilder.com/job/J3T0KJ6TFBJBGT3JXH2
1031;Robert Half Raleigh, NC Full Time;Java Developer;Caroline du Nord;$120,000 - $140,000/Year;"Ref ID: 03220-9503256990

Classification: Java Developer

Compensation: $120000.00 to $140000.00 yearly

Robert Half is looking for a Java Developer to work for a healthcare client working on a product used for surgery using modern applications and technology. This person will be designing REST APIs, maintaining system functionality, coordinating with other developers for testing, and participating in new and exciting projects.
Requirements
Experience with machine learning
5+ years of development experience
Deep JAVA/J2EE experience
Experience with Spring/Spring Boot, Hibernate/JPA and Docker
Experience with AWS, Camunda or JBPM is a plus
Strong communication skills
Experience in healthcare industry is a plus


Technology Doesn't Change the World, People Do.®
Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.
Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.
Questions? Call your local office at
1.888.490.4429. All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals. Visit [ Link removed ] - Click here to apply to Java Developer for more information.
© 2021 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use.
Recommended Skills
Amazon Web Services Communication Docker Health Care Hibernate (Java) Java Business Process Management
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 03220-9503256990
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Amazon', 'Web', 'Services', 'Communication', 'Docker', 'Health', 'Care', 'Hibernate', '(Java)', 'Java', 'Business', 'Process', 'Management']];https://www.careerbuilder.com/job/J3W00F6XJC7HWGY71F7
1032;Kforce Technology Cary, NC Full Time;Remote iOS Developer;Caroline du Nord;$100,000 - $135,000/Year;"RESPONSIBILITIES:
A Kforce client is seeking to hire a Remote iOS Developer in Raleigh, North Carolina (NC).

Summary:
The iOS Development Engineer will help us take our iOS apps to the next level. This includes our consumer and commercial apps for the company's platform and systems. In addition to working with mobile developers, you will also be part of a team of engineers working on web development, firmware, wireless networking protocols, hardware, and QA. The iOS Development Engineer will also collaborate closely with UI/UX and product management to ensure high-quality production and deployment of fully integrated applications that serve as the interface for the company's next-generation communication systems.

Responsibilities include:
An iOS Development Engineer will design, build, and unit test the company's iOS apps

Collaborate with firmware, QA, and product management teams to define, implement, and ship new features

Ensure highest quality and performance of the company's iOS apps

As an iOS Development Engineer, you will design and develop SDK for third-party developers

Work with Android team to maintain feature parity between apps

Develop scalable maintainable architecture and code by applying best-in-class software engineering practices

REQUIREMENTS:
Bachelor's degree in Computer Engineering, Computer Science, similar field, or equivalent work experience

3+ years of overall software engineering experience

3+ years of experience in iOS Swift

3+ years of experience in commercially shipped Apps

Experience with MVVM

Experience developing multithreading apps, performance tuning, and debugging

Experience working closely with UI/UX designers to implement intuitive interfaces

Experience with one or more iOS frameworks

Experience with Android is a plus but not required



Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.

Recommended Skills
Architecture Computer Engineering Debugging Firmware Information Technology Model View View Model
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: ITWQG2002993
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Architecture', 'Computer', 'Engineering', 'Debugging', 'Firmware', 'Information', 'Technology', 'Model', 'View', 'View', 'Model']];https://www.careerbuilder.com/job/J3R1HQ6NBTK0DGT7Q3D
1033;Genesis10 Portage, MI Full Time;Senior Solutions Developer;Michigan;$90,000/Year;"Genesis10 is seeking a Solutions Developer (C# and Visual Studio) for a full-time and permanent role!  This is for one position in Kalamazoo, MI.
 
Description:  Our client is looking for a full stack engineer who is ready to work with new technologies and architectures in a forward-thinking organization that's always pushing boundaries. The engineer or Senior Solutions Developer will complete, end-to-end ownership of projects across the entire stack. The Senior Solutions Developer will build products across the stack and a firm understanding of web frameworks, APIs, databases and multiple back-end languages.

Essential Duties and Responsibilities:
Work across the full stack, building highly scalable distributed solutions that enable positive user experiences and measurable business growth.
Develop new features and infrastructure development in support of rapidly emerging business and project requirements.
Assume leadership of new projects from conceptualization to deployment.
Ensure application performance, uptime, and scale, maintaining high standards of code quality and thoughtful application design.
Work with Agile development methodologies, adhering to best practices and pursuing continued learning opportunities.
Participate in all aspects of agile software development including design, implementation, and deployment.
Architect and provide guidance on building end-to-end systems optimized for speed and scale.
Work primarily in .Net, Angular, React, and JavaScript.
Create modern front-end and reliable APIs.
Design and implement RDBMS (MSSQL/MySQL)
Collaborate across time zones via MS Teams, Zoom, Git/Azure DevOps comments, documents, and frequent video conferences.
Utilize unit/integration testing experience.
Collaborate and contribute to a cross-functional team environment.
Possess a positive, can-do attitude and enjoys making a difference through technical contributions.
Stimulate new ideas and offer out-of-the-box thinking.
Participate in all parts of SDLC including design, development, documentation, testing, and implementation.
Demonstrate expertise in user experience, accessibility, and data visualization.
Work with Solutions Analyst to review and analyze written scripts to satisfy business requirements.
Identify process improvements and best practices to improve efficiencies.
Complete annual BSA/AML training and all other compliance related trainings.
Perform other tasks as assigned.

Skills and Abilities
Excellent debugging and optimization skills.
Creative problem-solving skills.
Power User Level in Microsoft Access & Excel.
Natural curiosity with willingness to take initiative to investigate and resolve issues.
Customer service driven in a fast-paced environment.
Analytical thinking.
Solid verbal and written communication skills.
Prioritization with multiple projects while adhering to deadlines.
Time management and organization skills.
Excellent debugging and optimization skills.

Preferred Education
Bachelor's degree in computer science, information technology, or engineering

Preferred Level of Experience
7+ years of experience building large-scale software applications
Experience in microservice architecture and development
Experience working in Waterfall and Agile environments is desired
Experience building web applications
Strong command of HTML5 and CSS
Experience designing and integrating RESTful APIs
Knowledge of .Net Core (C#), React, Angular, and JavaScript
Experience with SQL and Microsoft SQL Server
Knowledge and experience with Azure, AWS, and cloud-based technology is a plus
Automated testing
CI/CD experience
Experience as Scrum Master
Interest in in learning new tools, languages, workflows, and philosophies to grow
Professional certifications
 
W2 Status:
Only W2 candidates will be considered for this position.
 
If you have the described qualifications and are interested in this exciting opportunity, please apply!
 
About Genesis10:
Genesis10 is a leading U.S. business and technology consulting firm with hundreds of clients needing proven talent and solutions to power their strategic initiatives.  If you are a high performing business or IT professional with solid, referenced experience, we want to meet you.  Genesis10 recruiters and delivery professionals are highly accomplished career advocates, who get to know you beyond your resume to position you with the opportunities that fit your skills, experience and aspirations.  We have benefit options to fit your needs and a support staff that works with you from placement throughout your engagement – project after project.   To learn more about Genesis10 and to view all our available career opportunities, please visit us at www.genesis10.com. 
“Genesis10 is an Equal Opportunity Employer, M/F/D/V”
Recommended Skills
Api Agile Methodology Amazon Web Services Analytical Angular4 Application Design
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 21-07627
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Api', 'Agile', 'Methodology', 'Amazon', 'Web', 'Services', 'Analytical', 'Angular4', 'Application', 'Design']];https://www.careerbuilder.com/job/J3W4XF6SWNXL156TS2R
1034;Robert Half Raleigh, NC Contractor;Mobile Developer;Caroline du Nord;$110,000 - $130,000/Year;"Ref ID: 03220-0012155259

Classification: Mobile Developer

Compensation: $110000.00 to $130000.00 yearly

Robert Half is looking for a (REMOTE) Mobile Developer to join a rapidly growing company within the business industry. You'll be joining a highly collaborative, supportive team, with a flexible work schedule in a laid back environment.
At least 3+ years experience with Mobile Development **React Native (highly preferred)
Mobile, and or react native experience
*note, not looking for a react developer
Experience working in medium or large teams
Mobile apps with financial component would be nice to have, especially with banking or credit card


Technology Doesn't Change the World, People Do.®
Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.
Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.
Questions? Call your local office at
1.888.490.4429. All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals. Visit [ Link removed ] - Click here to apply to Mobile Developer for more information.
© 2021 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use.
Recommended Skills
Finance Mobile Application Development React Native React Team Working Banking Services
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 03220-0012155259
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Finance', 'Mobile', 'Application', 'Development', 'React', 'Native', 'React', 'Team', 'Working', 'Banking', 'Services']];https://www.careerbuilder.com/job/J3N77Y6Z4HSSVFGF8VT
1035;Robert Half Raleigh, NC Contractor;Web Developer;Caroline du Nord;$85,000 - $100,000/Year;"Ref ID: 03220-0012061735

Classification: Application Developer

Compensation: $85000.00 to $100000.00 yearly

You could find the next step in your Full-Stack Development career in this position. If you can transform projects from beginning to end, you might be the passionate developer that Robert Half is looking for. We encourage you to apply to this position, if you are a candidate with considerable knowledge of enterprise systems, solid coding skills and a sense of creativity. This remote Full-Stack Developer position is based out of Raleigh, North Carolina.
Responsibilities include:
-Identify business needs and ensure solutions align with the company goals.
-Drive and code solutions using creative solutions.
-Find simple solutions to complex business processes, integrating best of breed tools.
-Work with key partners to punctually deliver tested and reusable code in a quickly changing environment.
-Work with leadership and others to find the right solutions.
Must Have:
-At least 3+ years of full-stack development experience
-Solid backend experience (Java, .NET, databases, API development/integration)
-Some exposure to JavaScript
-Ability to wear multiple hats

Nice to Have:
-React or Angular experience


Technology Doesn't Change the World, People Do.®
Robert Half is the world’s first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.
Robert Half puts you in the best position to succeed by advocating on your behalf and promoting you to employers. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity – even on the go. Download the Robert Half app and get 1-tap apply, instant notifications for AI-matched jobs, and more.
Questions? Call your local office at
1.888.490.4429. All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals. Visit [ Link removed ] - Click here to apply to Web Developer for more information.
© 2021 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking “Apply Now,” you’re agreeing to Robert Half’s Terms of Use.
Recommended Skills
.Net Framework Api Angular4 Backend Business Requirements Creativity
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: 03220-0012061735
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['.Net', 'Framework', 'Api', 'Angular4', 'Backend', 'Business', 'Requirements', 'Creativity']];https://www.careerbuilder.com/job/J3T7PR6SNNH0QWBMJ24
1036;Creative Financial Staffing LLC Kalamazoo, MI Full Time;SQL Developer;Michigan;$40,000 - $80,000/Year;"Position: SQL Developer

About the Company:

We are seeking a full-time, permanent SQL Developer for a great client based out of the Lansing, MI! Here are a few reasons why you should apply:
Outstanding culture with family oriented feel, and technology department is valued.
Competitive compensation and benefits package with $0 cost healthcare options.
Located in a brand new building, along with fun areas and sweet treats.
Job Description:

In this role, you will be on a small team of Data Analysts collaborating with various departments throughout the organization to assist with data and reporting needs. You'll be designing and developing SQL queries, reports and data visualizations that provide relevant insight. If you enjoy working with data, BI and reporting tools, this is a great opportunity for you!

Preferred Experience:
Experience with SQL Server Database.
Comfortable with doing SQL query development, joins, tables, and stored procedures.
Familiar with SQL Server reporting tools.
Effective communication skills, comfortable working with various end-users and departments.
Ability to think logically and problem solve.
Desire to help others.
Bonus Experience:
Exposure to SSRS, SSIS, SSAS, SSMS.
Familiar with BI and reporting tools like Power BI or others.
Location:
Lansing, MI area
Benefits:
Competitive Medical/Dental/Vision Insurance with $0 cost options, Retirement Plan w/ match , 3.5 Weeks PTO, etc.
#CFSFEB2022
Recommended Skills
Communication Microsoft Sql Servers Problem Solving Reporting Tools Sql Databases Sql Server Analysis Services
Help us improve CareerBuilder by providing feedback about this job:
Report this job
Job ID: EB-1169132176
CareerBuilder TIP
For your privacy and protection, when applying to a job online, never give your social security number to a prospective employer, provide credit card or bank account information, or perform any sort of monetary transaction. Learn more.
By applying to a job using CareerBuilder you are agreeing to comply with and be subject to the CareerBuilder Terms and Conditions for use of our website. To use our website, you must agree with the Terms and Conditions and both meet and comply with their provisions.";[['Communication', 'Microsoft', 'Sql', 'Servers', 'Problem', 'Solving', 'Reporting', 'Tools', 'Sql', 'Databases', 'Sql', 'Server', 'Analysis', 'Services']];https://www.careerbuilder.com/job/J3M00X75JCD4T036HVZ
